"land","pm_name","pm_party","cabinet_name","year_start","year_end","party","year_next_election","cabinet_party","is_pm_party"
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"bdv",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"bhe",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"bp",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"bsw",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"cdu",1985,1,1
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"cvp",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"dp",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"dps",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"fdp",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"fw",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"gb/bhe",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"gru",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"kpd",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"lin",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"lpd",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"nlp",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"pro",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"spd",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"sps",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"ssw",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"statt",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"wav",1985,0,0
"sl","Werner Zeyer","cdu","Kabinett Zeyer III",1984,1985,"zentrum",1985,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"bdv",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"bhe",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"bp",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"bsw",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"cdu",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"cvp",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"dp",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"dps",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"fdp",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"fw",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"gb/bhe",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"gru",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"kpd",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"lin",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"lpd",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"nlp",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"pro",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"spd",1987,1,1
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"sps",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"ssw",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"statt",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"wav",1987,0,0
"hb","Klaus Wedemeier","spd","Wedemeier I",1985,1987,"zentrum",1987,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"bdv",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"bhe",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"bp",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"bsw",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"cdu",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"cvp",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"dp",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"dps",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"fdp",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"fw",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"gb/bhe",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"gru",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"kpd",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"lin",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"lpd",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"nlp",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"pro",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"spd",1990,1,1
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"sps",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"ssw",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"statt",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"wav",1990,0,0
"nw","Johannes Rau","spd","Kabinett Rau III",1985,1990,"zentrum",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"bdv",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"bhe",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"bp",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"bsw",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"cdu",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"cvp",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"dp",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"dps",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"fdp",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"fw",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"gb/bhe",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"gru",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"kpd",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"lin",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"lpd",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"nlp",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"pro",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"spd",1990,1,1
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"sps",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"ssw",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"statt",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"wav",1990,0,0
"sl","Oskar Lafontaine","spd","Kabinett Lafontaine I",1985,1990,"zentrum",1990,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"bdv",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"bhe",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"bp",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"bsw",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"cdu",1988,1,1
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"cvp",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"dp",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"dps",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"fdp",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"fw",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"gb/bhe",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"gru",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"kpd",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"lin",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"lpd",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"nlp",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"pro",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"spd",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"sps",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"ssw",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"statt",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"wav",1988,0,0
"by","Franz Josef Strauß","cdu","Kabinett Strauß III",1986,1988,"zentrum",1988,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"bdv",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"bhe",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"bp",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"bsw",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"cdu",1990,1,1
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"cvp",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"dp",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"dps",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"fdp",1990,1,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"fw",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"gb/bhe",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"gru",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"kpd",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"lin",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"lpd",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"nlp",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"pro",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"spd",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"sps",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"ssw",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"statt",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"wav",1990,0,0
"ni","Ernst Albrecht","cdu","Albrecht V",1986,1990,"zentrum",1990,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"bdv",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"bhe",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"bp",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"bsw",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"cdu",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"cvp",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"dp",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"dps",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"fdp",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"fw",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"gb/bhe",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"gru",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"kpd",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"lin",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"lpd",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"nlp",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"pro",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"spd",1991,1,1
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"sps",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"ssw",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"statt",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"wav",1991,0,0
"hb","Klaus Wedemeier","spd","Wedemeier II",1987,1991,"zentrum",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"bdv",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"bhe",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"bp",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"bsw",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"cdu",1991,1,1
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"cvp",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"dp",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"dps",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"fdp",1991,1,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"fw",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"gb/bhe",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"gru",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"kpd",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"lin",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"lpd",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"nlp",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"pro",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"spd",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"sps",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"ssw",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"statt",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"wav",1991,0,0
"he","Walter Wallmann","cdu","Kabinett Wallmann",1987,1991,"zentrum",1991,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bdv",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bdv",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bhe",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bhe",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bp",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bp",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"bsw",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"cdu",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"cdu",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"cvp",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"cvp",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"dp",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"dp",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"dps",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"dps",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"fdp",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"fdp",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"fw",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"fw",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"gb/bhe",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"gb/bhe",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"gru",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"gru",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"kpd",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"kpd",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"lin",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"lin",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"lpd",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"lpd",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"nlp",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"nlp",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"pro",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"pro",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"spd",1986,1,1
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"spd",1987,1,1
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"sps",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"sps",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"ssw",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"ssw",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"statt",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"statt",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"wav",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"wav",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"zentrum",1986,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi III",1987,1987,"zentrum",1987,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"bdv",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"bhe",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"bp",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"bsw",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"cdu",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"cvp",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"dp",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"dps",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"fdp",1988,1,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"fw",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"gb/bhe",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"gru",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"kpd",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"lin",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"lpd",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"nlp",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"pro",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"spd",1988,1,1
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"sps",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"ssw",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"statt",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"wav",1988,0,0
"hh","Klaus von Dohnanyi","spd","Kabinett von Dohnanyi IV",1987,1988,"zentrum",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"bdv",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"bhe",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"bp",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"bsw",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"cdu",1988,1,1
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"cvp",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"dp",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"dps",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"fdp",1988,1,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"fw",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"gb/bhe",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"gru",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"kpd",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"lin",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"lpd",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"nlp",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"pro",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"spd",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"sps",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"ssw",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"statt",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"wav",1988,0,0
"rp","Bernhard Vogel","cdu","Vogel IV ",1987,1988,"zentrum",1988,0,0
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"bdv",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"bhe",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"bp",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"bsw",1988,0,0
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"cdu",1988,1,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"cvp",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"dp",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"dps",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"fdp",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"fw",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"gb/bhe",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"gru",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"kpd",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"lin",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"lpd",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"nlp",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"pro",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"spd",1988,0,NA
"sh","Amt vakant",NA,"Kabinett Schwarz (geschäftsführend)",1987,1988,"sps",1988,0,NA
